well_id,sno,state,district,block,location,latitude,longitude,year,ph,ec,co3,hco3,cl,so4,no3,po4,th,ca,mg,na,k,f,tds,sio2
W172042073204001,8361,Maharashtra,Ratnagiri,Guhaghar,Abloli,17.345,73.3444,2019,7.1,81.0,0.0,24.0,10.0,1.0,1.0,,31.0,8.0,3.0,3.0,0.8,0.28,53.0,
W165945073341501,8362,Maharashtra,Ratnagiri,SANGAMESHWAR,Karanjari,16.9958,73.5708,2019,7.3,89.0,0.0,27.0,14.0,1.0,1.0,,35.0,9.0,3.0,5.0,1.1,0.24,58.0,
W172330073192001,8363,Maharashtra,Ratnagiri,Guhaghar,Kotluk,17.3917,73.3222,2019,6.7,75.0,0.0,23.0,10.0,4.0,1.0,,24.0,7.0,2.0,5.0,1.0,0.22,49.0,
W170445073363001,8364,Maharashtra,Ratnagiri,SANGAMESHWAR,Devrukh,17.0792,73.6083,2019,6.8,148.0,0.0,48.0,25.0,1.0,4.0,,47.0,5.0,9.0,12.0,1.1,0.28,96.0,
W170951073161001,8365,Maharashtra,Ratnagiri,Ratnagiri,Ganapati Pule-1,17.1642,73.2694,2019,6.7,201.0,0.0,27.0,28.0,3.0,15.0,,45.0,15.0,2.0,17.0,0.6000000000000001,0.26,131.0,
W170017073173301,8366,Maharashtra,Ratnagiri,RATNAGIRI,Ratnagiri-1,17.0047,73.2925,2019,7.2,352.0,0.0,96.0,35.0,7.0,12.0,,116.0,31.0,9.0,9.0,2.8,0.26,229.0,
W170656074351501,8367,Maharashtra,Ratnagiri,Dapoli,Visapur,17.8603,73.2622,2019,7.3,285.0,0.0,135.0,17.0,2.0,2.0,,101.0,37.0,2.0,12.0,0.5,0.29,185.0,
W172930073154401,8368,Maharashtra,Ratnagiri,GUHAGAR,Shingartale-1,17.4917,73.2622,2019,7.1,101.0,0.0,37.0,5.0,3.0,10.0,,36.0,11.0,2.0,8.0,0.4,0.28,66.0,
W174523073131601,8369,Maharashtra,Ratnagiri,DAPOLI,Talsure,17.7564,73.2211,2019,6.7,53.0,0.0,14.0,11.0,1.0,1.0,,16.0,3.0,2.0,5.0,1.7000000000000002,0.47,34.0,
W174310073233401,8370,Maharashtra,Ratnagiri,KHED,Khed,17.7194,73.3928,2019,7.4,1326.0,0.0,246.0,220.0,120.0,1.0,,125.0,37.0,8.0,228.0,4.7,0.58,862.0,
W172900073280101,8371,Maharashtra,Ratnagiri,CHIPLUN,Pachad,17.4833,73.4669,2019,6.9,377.0,0.0,131.0,46.0,2.0,3.0,,79.0,19.0,8.0,40.0,1.1,0.04,245.0,
W172755073242201,8372,Maharashtra,Ratnagiri,CHIPLUN,Umroli,17.4653,73.4061,2019,7.3,179.0,0.0,92.0,4.0,1.0,1.0,,61.0,12.0,7.0,11.0,1.2,0.02,116.0,
W172354073304301,8373,Maharashtra,Ratnagiri,CHIPLUN,Mandki,17.3983,73.5119,2019,7.1,82.0,0.0,41.0,4.0,6.0,1.0,,29.0,8.0,2.0,6.0,0.6000000000000001,0.01,53.0,
W170005073223201,8374,Maharashtra,Ratnagiri,Ratnagiri,Pomendi,17.0014,73.3756,2019,6.4,104.0,0.0,55.0,3.0,1.0,1.0,,30.0,6.0,4.0,7.0,0.7000000000000001,0.01,68.0,
W170516073234501,8375,Maharashtra,Ratnagiri,Ratnagiri,Lanjuka Sada,17.0878,73.3958,2019,7.1,35.0,0.0,15.0,5.0,1.0,0.0,,15.0,2.0,2.0,2.0,0.2,0.01,23.0,
W171038073194201,8376,Maharashtra,Ratnagiri,Ratnagiri,Chafe Katalwadi,17.1772,73.3283,2019,6.4,51.0,0.0,16.0,15.0,4.0,0.0,,31.0,8.0,2.0,3.0,0.5,0.01,33.0,
W171359073161901,8377,Maharashtra,Ratnagiri,RATNAGIRI,Khandala,17.2331,73.2719,2019,6.7,139.0,0.0,46.0,16.0,7.0,0.0,,36.0,11.0,2.0,11.0,1.4,0.01,90.0,
W165915073285201,8378,Maharashtra,Ratnagiri,RATNAGIRI,Pali-1,16.9875,73.4811,2019,6.9,180.0,0.0,83.0,7.0,5.0,1.0,,57.0,13.0,6.0,10.0,0.7000000000000001,0.01,117.0,
W165232073302501,8379,Maharashtra,Ratnagiri,LANJA,Gawane,16.8756,73.5069,2019,7.1,72.0,0.0,21.0,9.0,2.0,0.0,,21.0,4.0,3.0,5.0,1.8,0.01,47.0,
W172710073373501,8380,Maharashtra,Ratnagiri,CHIPLUN,Shirgaon,17.4528,73.6264,2019,7.1,149.0,0.0,71.0,8.0,5.0,2.0,,50.0,11.0,6.0,10.0,1.3,0.01,97.0,
W164154073234101,8381,Maharashtra,Ratnagiri,RATNAGIRI,Pawas,16.6983,73.3947,2019,7.0,125.0,0.0,25.0,21.0,9.0,2.0,,23.0,6.0,2.0,13.0,3.2,0.01,81.0,
W163739073321301,8382,Maharashtra,Ratnagiri,RAJAPUR,Jaitapur,16.6275,73.5369,2019,7.1,6869.0,0.0,58.0,1834.0,85.0,8.0,,490.0,156.0,24.0,1101.0,5.3,0.01,4465.0,
W164154073234102,8383,Maharashtra,Ratnagiri,RAJAPUR,Dhartale,16.6983,73.3947,2019,7.6,179.0,0.0,29.0,39.0,1.0,1.0,,33.0,11.0,1.0,19.0,1.6,0.01,116.0,
W163335073293301,8384,Maharashtra,Ratnagiri,Rajapur,Dattawadi,16.5597,73.4925,2019,7.3,59.0,0.0,19.0,9.0,1.0,0.0,,6.0,2.0,0.0,9.0,0.7000000000000001,0.01,38.0,
W170515073171801,8385,Maharashtra,Ratnagiri,Ratnagiri,Varewadi,17.0875,73.2883,2019,7.2,183.0,0.0,63.0,19.0,8.0,2.0,,28.0,5.0,4.0,23.0,4.5,0.01,119.0,
W164439073195301,8387,Maharashtra,Ratnagiri,RAJAPUR,Kasheli,16.7444,73.3314,2019,7.2,113.0,0.0,49.0,7.0,6.0,1.0,,37.0,6.0,5.0,8.0,1.1,0.01,73.0,
W162200073480001,8388,Maharashtra,Sindudurg,Kankavali,Phonda,16.3667,73.8,2019,7.1,122.0,0.0,48.0,4.0,5.0,7.0,,37.0,8.0,4.0,8.0,4.2,0.13,79.0,
W163300073370001,8389,Maharashtra,Sindudurg,KANKAVLI,Khare Patan,17.7844,73.6167,2019,7.1,249.0,0.0,71.0,12.0,20.0,35.0,,87.0,14.0,12.0,14.0,7.0,0.15,162.0,
W155200073500001,8390,Maharashtra,Sindudurg,SAWANTWADI,Insuli,15.8667,73.8333,2019,7.2,124.0,0.0,38.0,4.0,10.0,18.0,,15.0,5.0,1.0,18.0,2.9,0.36,81.0,
W160900073410001,8391,Maharashtra,Sindudurg,Kudal,Kasal,16.15,73.6833,2019,6.1,118.0,0.0,49.0,2.0,4.0,18.0,,34.0,5.0,5.0,10.0,3.3,0.1,77.0,
W154000073580001,8392,Maharashtra,Sindudurg,SAWANTWADI,Dodamarga,15.6667,73.9667,2019,7.1,218.0,0.0,82.0,3.0,19.0,22.0,,61.0,14.0,6.0,17.0,6.6,0.1,142.0,
W160340073273001,8393,Maharashtra,Sindudurg,MALWAN,Malwan,16.0611,73.4583,2019,7.4,837.0,0.0,214.0,122.0,20.0,14.0,,286.0,80.0,20.0,58.0,4.6,0.18,544.0,
W155100073390001,8394,Maharashtra,Sindudurg,VENGURLA,Vengurla,15.85,73.65,2019,7.3,116.0,0.0,41.0,13.0,2.0,11.0,,30.0,3.0,5.0,11.0,5.3,0.11,75.0,
W163256073195101,8396,Maharashtra,Sindudurg,DEVGAD,Vijaydurg,16.5489,73.3308,2019,7.3,307.0,0.0,99.0,23.0,26.0,20.0,,85.0,21.0,8.0,21.0,8.6,0.11,200.0,
W162300073350001,8397,Maharashtra,Sindudurg,DEVGAD,Shirgaon (Shirgar),16.3833,73.5833,2019,7.2,108.0,0.0,42.0,7.0,1.0,12.0,,37.0,11.0,2.0,9.0,0.6000000000000001,0.08,70.0,
W160116073412501,8398,Maharashtra,Sindudurg,KUDAL,Kudal,16.0211,73.6903,2019,7.1,181.0,0.0,49.0,20.0,3.0,13.0,,31.0,8.0,3.0,15.0,8.7,0.28,118.0,
W155600073560001,8399,Maharashtra,Sindudurg,SAWANTWADI,Danoli,15.9333,73.9333,2019,6.7,171.0,0.0,77.0,10.0,6.0,0.0,,66.0,15.0,7.0,5.0,2.1,0.1,111.0,
W162700073400001,8400,Maharashtra,Sindudurg,KANKAVLI,Terela,16.45,73.6667,2019,6.9,169.0,0.0,71.0,11.0,3.0,5.0,,61.0,13.0,7.0,7.0,1.5,0.07,110.0,
W162900073250001,8401,Maharashtra,Sindudurg,DEVGAD,Vagothan,16.4833,73.4167,2019,7.1,101.0,0.0,43.0,9.0,2.0,0.0,,39.0,6.0,6.0,5.0,0.6000000000000001,0.06,66.0,
W155400073440001,8402,Maharashtra,Sindudurg,VENGURLA,Adeli (Pednekarwadi),15.9,73.7333,2019,7.2,189.0,0.0,95.0,12.0,3.0,1.0,,66.0,8.0,11.0,15.0,2.3,0.5,123.0,
W154630073560001,8403,Maharashtra,Sindudurg,SAWANTWADI,Adali (Dewalwadi),15.775,73.9333,2019,7.1,93.0,0.0,36.0,6.0,8.0,0.0,,35.0,6.0,5.0,4.0,1.8,0.15,60.0,
W161800073270001,8404,Maharashtra,Sindudurg,DEVGAD,Narange,16.3,73.45,2019,6.9,77.0,0.0,29.0,8.0,5.0,1.0,,23.0,7.0,2.0,7.0,0.6000000000000001,0.06,50.0,
W160518073344501,8405,Maharashtra,Sindudurg,MALWAN,Kunkaule,16.0883,73.5792,2019,6.6,104.0,0.0,36.0,11.0,2.0,0.0,,30.0,8.0,3.0,8.0,1.9,0.07,68.0,
W162240073411501,8406,Maharashtra,Sindudurg,KANKAVLI,Nandgaon,16.3778,73.6875,2019,6.5,84.0,0.0,37.0,5.0,3.0,1.0,,30.0,5.0,4.0,6.0,0.7000000000000001,0.1,55.0,
W161400073280001,8408,Maharashtra,Sindudurg,MALWAN,Achra,16.2333,73.4667,2019,6.3,177.0,0.0,29.0,17.0,35.0,1.0,,48.0,7.0,7.0,8.0,9.2,0.08,115.0,
W155600073450001,8409,Maharashtra,Sindudurg,KUDAL,Zarap,15.9333,73.75,2019,6.7,176.0,0.0,71.0,18.0,5.0,0.0,,46.0,11.0,5.0,17.0,1.4,0.21,114.0,
W162325073312001,8410,Maharashtra,Sindudurg,Devgad,Wareri,16.3903,73.5222,2019,6.4,99.0,0.0,36.0,5.0,5.0,1.0,,33.0,6.0,5.0,2.0,0.7000000000000001,0.11,64.0,
W160815073281401,8411,Maharashtra,Sindudurg,MALWAN,Hadi (Gaonkarwadi),16.1375,73.4706,2019,6.3,195.0,0.0,63.0,16.0,10.0,3.0,,61.0,12.0,7.0,7.0,8.1,0.15,127.0,
W155838073470801,8412,Maharashtra,Sindudurg,KUDAL,Mangaon Bazar,15.9772,73.7856,2019,8.0,884.0,0.0,316.0,84.0,38.0,2.0,,310.0,50.0,44.0,47.0,6.0,0.5,575.0,
W161432073323201,8413,Maharashtra,Sindudurg,Malwan,Palsamb,16.2422,73.5422,2019,7.8,156.0,0.0,55.0,17.0,2.0,0.0,,51.0,5.0,9.0,8.0,2.4,0.02,101.0,
W160010073493001,8414,Maharashtra,Sindudurg,KUDAL,Vados,16.0028,73.825,2019,7.3,136.0,0.0,48.0,17.0,2.0,0.0,,43.0,14.0,2.0,10.0,2.1,0.16,88.0,
W155434073493501,8415,Maharashtra,Sindudurg,SAWANTWADI,Sawanthwadi,15.9094,73.8264,2019,7.6,184.0,0.0,29.0,20.0,14.0,2.0,,36.0,8.0,4.0,15.0,4.3,0.42,120.0,
W161340073483001,8416,Maharashtra,Sindudurg,KANKAVLI,Kanedi Bazar,16.2278,73.8083,2019,6.9,185.0,0.0,71.0,20.0,9.0,0.0,,77.0,20.0,6.0,9.0,0.7000000000000001,0.53,120.0,
W160520073382001,8417,Maharashtra,Sindudurg,MALWAN,Sawarwad,16.0889,73.6389,2019,7.1,166.0,0.0,57.0,15.0,1.0,5.0,,33.0,7.0,4.0,14.0,1.9,0.22,108.0,
W160040073351001,8418,Maharashtra,Sindudurg,KUDAL,Chendwan,16.0111,73.5861,2019,6.8,142.0,0.0,54.0,12.0,4.0,6.0,,37.0,6.0,5.0,12.0,2.2,0.11,92.0,
W154940073445501,8419,Maharashtra,Sindudurg,VENGURLA,Matond (Ghodemukh),15.8278,73.7486,2019,6.7,197.0,0.0,83.0,8.0,5.0,12.0,,51.0,13.0,4.0,16.0,1.5,0.26,128.0,
W161521073424901,8420,Maharashtra,Sindudurg,Kankavali,Kankavalli-1,16.2558,73.7136,2019,7.1,528.0,0.0,99.0,77.0,2.0,1.0,,100.0,25.0,9.0,45.0,5.2,0.12,343.0,
W162307073380601,8421,Maharashtra,Sindudurg,Kankavali,Koloshe,16.3853,73.635,2019,7.3,160.0,0.0,51.0,20.0,2.0,0.0,,51.0,14.0,4.0,9.0,1.0,0.01,104.0,
W162300073300801,8422,Maharashtra,Sindudurg,DEVGAD,Tale Bazar,16.3833,73.5022,2019,7.1,161.0,0.0,57.0,14.0,1.0,4.0,,50.0,12.0,5.0,8.0,1.5,0.07,105.0,
W161123073441701,8423,Maharashtra,Sindudurg,KUDAL,Ambrad,16.1897,73.7381,2019,7.0,199.0,0.0,74.0,15.0,12.0,0.0,,71.0,16.0,8.0,10.0,1.5,0.19,129.0,
W155729073410701,8424,Maharashtra,Sindudurg,KUDAL,Vardivarwade,15.9581,73.6853,2019,7.2,165.0,0.0,71.0,11.0,7.0,0.0,,61.0,16.0,5.0,6.0,1.7000000000000002,0.09,107.0,
W155334073401401,8425,Maharashtra,Sindudurg,VENGURLA,Math-1,15.8928,73.6706,2019,7.1,125.0,0.0,51.0,13.0,5.0,0.0,,47.0,12.0,4.0,7.0,1.2,0.06,81.0,
W155546073462801,8426,Maharashtra,Sindudurg,SAWANTWADI,Achare,15.9294,73.7744,2019,7.1,219.0,0.0,101.0,15.0,6.0,0.0,,77.0,16.0,9.0,14.0,1.8,0.14,142.0,
W154403073464201,8427,Maharashtra,Sindudurg,SAWANTWADI,Sasole,15.7342,73.7783,2019,7.0,58.0,0.0,25.0,3.0,3.0,0.0,,17.0,4.0,2.0,5.0,0.7000000000000001,0.04,38.0,
W155745074000601,8428,Maharashtra,Sindudurg,SAWANTWADI,Amboli-1,15.9625,74.0017,2019,6.7,105.0,0.0,32.0,15.0,3.0,6.0,,36.0,9.0,3.0,8.0,1.8,0.03,68.0,
W160006073381901,8429,Maharashtra,Sindudurg,Kudal,Dewoolwada,16.0017,73.6386,2019,7.0,295.0,0.0,86.0,32.0,7.0,0.0,,74.0,14.0,9.0,18.0,2.5,0.1,192.0,
W160650073411901,8430,Maharashtra,Sindudurg,KUDAL,Sindhudurg RH,16.1139,73.6886,2019,7.0,148.0,0.0,49.0,15.0,13.0,2.0,,45.0,11.0,4.0,12.0,1.5,0.07,96.0,
W162624073450601,8431,Maharashtra,Sindudurg,VAIBHAVVADI,Achirne,16.44,73.7517,2019,6.9,35.0,0.0,14.0,4.0,1.0,0.0,,9.0,2.0,1.0,3.0,0.2,0.02,23.0,
W162219073290901,8432,Maharashtra,Sindudurg,Devgad,Wareri-1,16.3903,73.5222,2019,6.4,94.0,0.0,40.0,5.0,5.0,1.0,,31.0,7.0,3.0,6.0,1.2,0.11,61.0,
W155539073524901,8433,Maharashtra,Sindudurg,SAWANTWADI,Madkhol,15.9275,73.8803,2019,6.8,120.0,0.0,43.0,15.0,5.0,0.0,,37.0,7.0,4.0,8.0,1.9,0.03,78.0,
W154930073505501,8434,Maharashtra,Sindudurg,Savantwadi,Sherley,15.825,73.8486,2019,7.2,628.0,0.0,108.0,95.0,31.0,6.0,,151.0,35.0,16.0,37.0,9.8,0.04,408.0,
W155119073465601,8435,Maharashtra,Sindudurg,SAWANTWADI,Nirwad,15.8553,73.7822,2019,7.3,546.0,0.0,265.0,20.0,26.0,2.0,,238.0,20.0,45.0,12.0,1.6,0.06,355.0,
W160329073324401,8436,Maharashtra,Sindudurg,Malwan,Chouke,16.0581,73.5456,2019,7.4,130.0,0.0,43.0,12.0,1.0,2.0,,44.0,7.0,7.0,7.0,0.8,0.03,85.0,
W173100075270001,8437,Maharashtra,Solapur,Mangalvedhe,Mangalvedha,17.5167,75.45,2019,6.0,1420.0,0.0,291.0,123.0,96.0,44.0,,281.0,53.0,35.0,140.0,1.4,0.54,923.0,
W175800075500001,8438,Maharashtra,Solapur,Barshi,Shelgaon,17.9667,75.8333,2019,7.4,933.0,0.0,232.0,74.0,29.0,81.0,,148.0,25.0,21.0,109.0,1.7000000000000002,1.47,606.0,
W172700075120001,8439,Maharashtra,Solapur,SANGOLE,Sangola,17.45,75.2,2019,7.3,932.0,0.0,291.0,77.0,33.0,28.0,,255.0,80.0,13.0,77.0,1.3,0.9,606.0,
W173700075380001,8440,Maharashtra,Solapur,MOHOL,Sohole,17.6167,75.6333,2019,7.3,1614.0,0.0,291.0,179.0,81.0,42.0,,454.0,88.0,56.0,66.0,39.8,0.81,1049.0,
W174400075260001,8441,Maharashtra,Solapur,PANDHARPUR,Narayan Chincholi,17.7333,75.4333,2019,7.6,1832.0,0.0,589.0,164.0,56.0,35.0,,775.0,165.0,86.0,19.0,7.7,1.43,1191.0,
W173200075230001,8442,Maharashtra,Solapur,MANGALVEDHE,Eklaspur,17.5333,75.3833,2019,7.6,1841.0,0.0,398.0,208.0,89.0,42.0,,576.0,53.0,106.0,84.0,2.9,0.84,1197.0,
W173200076120001,8443,Maharashtra,Solapur,AKKALKOT,Akkalkot,17.5333,76.2,2019,7.5,1418.0,0.0,506.0,139.0,43.0,41.0,,536.0,84.0,78.0,57.0,4.5,0.55,922.0,
W174800075030001,8444,Maharashtra,Solapur,MALSHIRAS,Velapur,17.8,75.05,2019,7.8,826.0,0.0,214.0,84.0,27.0,17.0,,168.0,49.0,11.0,71.0,35.4,0.7000000000000001,537.0,
W175200075180001,8445,Maharashtra,Solapur,PANDHARPUR,Karkamb,17.8667,75.3,2019,7.8,1063.0,0.0,422.0,65.0,44.0,31.0,,383.0,82.0,43.0,55.0,9.0,1.33,691.0,
W181900075470001,8447,Maharashtra,Solapur,Barshi,Dhanore,18.3167,75.7833,2019,6.4,843.0,0.0,297.0,82.0,35.0,30.0,,236.0,67.0,16.0,84.0,1.7000000000000002,0.62,548.0,
W173530075530001,8448,Maharashtra,Solapur,SOLAPUR NORTH,Soregaon,17.5917,75.8833,2019,7.4,1559.0,0.0,345.0,132.0,130.0,33.0,,388.0,96.0,35.0,136.0,5.0,1.61,1013.0,
W180800075120001,8449,Maharashtra,Solapur,KARMALA,Kandar,18.1333,75.2,2019,7.6,1212.0,0.0,339.0,104.0,72.0,9.0,,250.0,35.0,39.0,110.0,11.8,1.41,788.0,
W172550075305001,8450,Maharashtra,Solapur,MANGALVEDHE,Marwade,17.4306,75.5139,2019,7.3,1079.0,0.0,214.0,82.0,143.0,17.0,,245.0,72.0,16.0,101.0,18.9,1.24,701.0,
W181800075520001,8451,Maharashtra,Solapur,BARSHI,Pangri,18.3,75.8667,2019,7.6,1134.0,0.0,387.0,99.0,31.0,22.0,,301.0,63.0,34.0,86.0,7.4,0.67,737.0,
W181300075240001,8452,Maharashtra,Solapur,Madha,Bitergaon Haveli-1,18.2167,75.4,2019,7.5,3345.0,0.0,470.0,439.0,210.0,44.0,,928.0,135.0,141.0,148.0,50.0,0.56,2174.0,
W174140075023001,8453,Maharashtra,Solapur,MALSHIRAS,Salmukh,17.6944,75.0417,2019,7.8,2146.0,0.0,482.0,330.0,36.0,6.0,,464.0,35.0,90.0,196.0,3.5,1.49,1395.0,
W171808075222001,8454,Maharashtra,Solapur,Mangalvedhe,Bhose-1,17.3022,75.3722,2019,7.1,1422.0,0.0,291.0,107.0,120.0,33.0,,418.0,92.0,45.0,73.0,1.7000000000000002,0.21,924.0,
W175335074442001,8455,Maharashtra,Solapur,MALSHIRAS,Natepute-1,17.8931,74.7389,2019,7.7,696.0,0.0,297.0,22.0,75.0,2.0,,219.0,53.0,21.0,57.0,1.3,1.02,452.0,
W175442075255601,8456,Maharashtra,Solapur,MOHOL,Shetphal-1,17.9117,75.4322,2019,7.7,3058.0,0.0,553.0,335.0,226.0,44.0,,903.0,188.0,103.0,172.0,22.0,1.04,1988.0,
W175343075343001,8458,Maharashtra,Solapur,Mohol,Angar,17.8953,75.575,2019,7.8,1942.0,0.0,809.0,132.0,48.0,43.0,,673.0,192.0,46.0,94.0,7.5,1.04,1262.0,
W173620075053601,8459,Maharashtra,Solapur,Sangola,Mahud (Bk)-1,17.6056,75.0933,2019,7.7,2358.0,0.0,577.0,241.0,120.0,41.0,,439.0,94.0,49.0,270.0,1.1,0.53,1533.0,
W180350075534501,8460,Maharashtra,Solapur,Barshi,Malegaon,18.0639,75.8958,2019,7.7,2031.0,0.0,488.0,199.0,21.0,10.0,,413.0,133.0,19.0,160.0,16.0,0.31,1320.0,
W191700072570001,8461,Maharashtra,Thane,THANE,Bhaindarpada,19.2833,72.95,2019,7.6,622.0,0.0,172.0,47.0,32.0,9.0,,133.0,31.0,13.0,45.0,3.9,0.12,404.0,
W195500072570001,8462,Maharashtra,Thane,DAHANU,Kasa,19.9167,72.95,2019,7.5,492.0,0.0,220.0,27.0,13.0,1.0,,158.0,35.0,17.0,25.0,1.5,0.15,320.0,
W192900072510001,8463,Maharashtra,Thane,VASAI,Khanivade,19.4833,72.85,2019,7.6,620.0,0.0,262.0,47.0,7.0,4.0,,173.0,53.0,10.0,45.0,3.6,0.14,403.0,
W192800073200001,8464,Maharashtra,Thane,SHAHAPUR,Cherfully,19.4667,73.3333,2019,7.4,713.0,0.0,256.0,52.0,42.0,3.0,,250.0,57.0,26.0,23.0,5.9,0.07,463.0,
W195500073210001,8465,Maharashtra,Thane,MOKHADA,Mokhada,19.9167,73.35,2019,7.6,220.0,0.0,71.0,12.0,25.0,4.0,,87.0,18.0,10.0,8.0,1.7000000000000002,0.18,143.0,
W194200072490001,8466,Maharashtra,Thane,PALGHAR,Devkop,19.7,72.8167,2019,7.5,649.0,0.0,256.0,42.0,10.0,1.0,,189.0,49.0,16.0,38.0,1.6,0.35,422.0,
W200430072553001,8467,Maharashtra,Thane,DAHANU,Dapchari Takarpada,20.075,72.925,2019,7.7,450.0,0.0,220.0,12.0,16.0,2.0,,194.0,47.0,18.0,16.0,0.9,0.3,293.0,
W195900072440001,8468,Maharashtra,Thane,DAHANU,Dahanu,19.9833,72.7333,2019,7.6,916.0,0.0,375.0,65.0,36.0,10.0,,240.0,41.0,33.0,81.0,39.6,0.26,595.0,
W194000073050001,8469,Maharashtra,Thane,VADA,Gothanpada,19.6667,73.0833,2019,7.7,535.0,0.0,184.0,42.0,20.0,8.0,,199.0,55.0,15.0,15.0,1.7000000000000002,0.25,348.0,
W191500073230001,8470,Maharashtra,Thane,MURBAD,Murbad,19.25,73.3833,2019,7.5,797.0,0.0,244.0,74.0,45.0,1.0,,250.0,49.0,30.0,43.0,5.5,0.14,518.0,
W192200073050001,8471,Maharashtra,Thane,Bhiwandi,Angaon,19.3667,73.0833,2019,7.4,1662.0,0.0,285.0,194.0,10.0,4.0,,291.0,39.0,46.0,95.0,13.6,0.01,1080.0,
W194800073240001,8472,Maharashtra,Thane,MOKHADA,Khodala,19.8,73.4,2019,7.4,572.0,0.0,125.0,17.0,50.0,20.0,,102.0,27.0,9.0,31.0,5.5,0.13,372.0,
W191700073160001,8473,Maharashtra,Thane,KALYAN,Kolimb,19.2833,73.2667,2019,7.7,1603.0,0.0,381.0,208.0,35.0,13.0,,332.0,69.0,38.0,156.0,2.7,0.35,1042.0,
W194205073292501,8474,Maharashtra,Thane,SHAHAPUR,Talempada (Bihigaon),19.7014,73.4903,2019,7.9,661.0,0.0,274.0,12.0,69.0,3.0,,265.0,49.0,34.0,15.0,1.9,0.22,430.0,
W201225072531001,8475,Maharashtra,Thane,Talasari,Kajli,20.2069,72.8861,2019,7.7,458.0,0.0,190.0,22.0,20.0,3.0,,153.0,45.0,10.0,24.0,1.9,0.01,298.0,
W194748073054201,8476,Maharashtra,Thane,JAWHAR,Vikramgadh,19.7967,73.095,2019,7.6,844.0,0.0,214.0,82.0,51.0,15.0,,224.0,43.0,28.0,50.0,9.2,0.15,549.0,
W192650073262001,8477,Maharashtra,Thane,SHAHAPUR,Sathgaon,19.4472,73.4389,2019,7.8,375.0,0.0,172.0,12.0,7.0,0.0,,148.0,37.0,13.0,13.0,1.1,0.18,244.0,
W192145073102001,8478,Maharashtra,Thane,BHIWANDI,Padghe,19.3625,73.1722,2019,7.7,897.0,0.0,291.0,89.0,26.0,1.0,,352.0,106.0,21.0,27.0,2.5,0.1,583.0,
W191825073372001,8479,Maharashtra,Thane,MURBAD,Tokavade (Tokoda),19.3069,73.6222,2019,7.7,453.0,0.0,196.0,12.0,51.0,2.0,,184.0,43.0,18.0,16.0,1.3,0.11,294.0,
W193650072550001,8480,Maharashtra,Thane,PALGHAR,Dhekale,19.6139,72.9167,2019,7.8,379.0,0.0,167.0,20.0,8.0,1.0,,128.0,41.0,6.0,16.0,1.0,0.11,246.0,
W195640072520001,8481,Maharashtra,Thane,DAHANU,Ganjad,19.9444,72.8667,2019,7.7,489.0,0.0,137.0,35.0,10.0,0.0,,92.0,25.0,7.0,29.0,2.8,0.27,318.0,
W190950073181001,8482,Maharashtra,Thane,ULHASNAGAR,Katolwadi (Mulgaon),19.1639,73.3028,2019,7.7,482.0,0.0,167.0,30.0,11.0,0.0,,148.0,47.0,7.0,25.0,5.1,0.2,313.0,
W192800072462201,8483,Maharashtra,Thane,VASAI,Agashi,19.4667,72.7728,2019,7.8,709.0,0.0,274.0,32.0,34.0,2.0,,240.0,51.0,27.0,34.0,19.2,0.12,461.0,
W192245072473001,8484,Maharashtra,Thane,VASAI,Giraj,19.3792,72.7917,2019,7.7,516.0,0.0,149.0,30.0,23.0,2.0,,97.0,27.0,7.0,35.0,7.1,0.32,335.0,
W194942072573001,8485,Maharashtra,Thane,PALGHAR,Somata,19.8283,72.9583,2019,7.8,587.0,0.0,274.0,25.0,25.0,2.0,,250.0,59.0,24.0,20.0,2.4,0.24,382.0,
W195813072473501,8486,Maharashtra,Thane,DAHANU,Aashagadh,19.9703,72.7931,2019,7.6,786.0,0.0,244.0,92.0,24.0,10.0,,265.0,100.0,4.0,39.0,0.5,0.28,511.0,
W191012073055501,8487,Maharashtra,Thane,KALYAN,Hetutane,19.17,73.0986,2019,7.7,568.0,0.0,250.0,30.0,16.0,2.0,,224.0,74.0,10.0,24.0,3.8,0.18,369.0,
W191041073084901,8488,Maharashtra,Thane,ULHASNAGAR,Navali-1,19.1781,73.1469,2019,7.7,709.0,0.0,297.0,52.0,22.0,4.0,,265.0,78.0,17.0,28.0,4.9,0.13,461.0,
W191859073093201,8489,Maharashtra,Thane,Bhiwandi,Amangaon,19.3164,73.1589,2019,7.2,1924.0,0.0,565.0,174.0,45.0,5.0,,418.0,69.0,58.0,134.0,28.0,0.09,1251.0,
W192407073363201,8490,Maharashtra,Thane,Murbad,Shiroshi-1,19.4019,73.6089,2019,7.6,734.0,0.0,190.0,27.0,5.0,6.0,,148.0,49.0,6.0,21.0,25.6,0.09,477.0,
W192916073013101,8491,Maharashtra,Thane,Bhiwandi,Vajreshwari,19.4878,73.0253,2019,7.7,421.0,0.0,172.0,22.0,6.0,16.0,,158.0,57.0,4.0,18.0,1.9,0.16,274.0,
W194840073223201,8492,Maharashtra,Thane,Mokhada,Devbandh,19.8111,73.3756,2019,7.6,181.0,0.0,71.0,10.0,12.0,1.0,,61.0,14.0,6.0,9.0,1.8,0.11,118.0,
